date,regime,prob_RANGING,prob_TREND,prob_HIGH_VOL
2018-12-05,RANGING,0.999798786952651,2.9465476496950753e-06,0.00019826649933556305
2018-12-06,RANGING,0.9997097027792297,1.6243774393145155e-06,0.00028867284353103275
2018-12-07,RANGING,0.9999132776691313,1.7082907007764463e-06,8.501404016411052e-05
2018-12-10,RANGING,0.9999236362691771,1.072245678572709e-06,7.529148594736981e-05
2018-12-11,RANGING,0.9999248247213501,9.808648034881425e-07,7.419441398339623e-05
2018-12-12,RANGING,0.9999773329913888,1.0274683667144112e-06,2.1639540549101154e-05
2018-12-13,RANGING,0.9999672643581502,1.0694122394597599e-06,3.166622946402628e-05
2018-12-14,RANGING,0.9998822024073531,1.1923427187232752e-06,0.00011660524947695933
2018-12-17,RANGING,0.9999628293859054,1.5831855308897545e-06,3.5587427740642944e-05
2018-12-18,RANGING,0.999974526751189,1.1277570761431443e-06,2.434549144166449e-05
2018-12-19,RANGING,0.9999743817468771,1.5092376508146298e-06,2.410901522119286e-05
2018-12-20,RANGING,0.9997642591195486,2.289464692774186e-06,0.00023345141659201904
2018-12-21,RANGING,0.9998714426861477,1.7593507152105289e-06,0.00012679796368396515
2018-12-24,RANGING,0.9998815052983702,2.044838300021419e-06,0.00011644986393836984
2018-12-25,RANGING,0.999980837803257,1.3519057891957657e-06,1.7810291748022504e-05
2018-12-26,RANGING,0.9999782707905758,2.0369147392700906e-06,1.9692295506042776e-05
2018-12-27,RANGING,0.9999627069288223,1.3244175408825152e-06,3.596865326909112e-05
2018-12-28,RANGING,0.9998025809738037,2.515622041444188e-06,0.0001949034044911504
2018-12-31,RANGING,0.9979843329532906,1.3984694138251339e-05,0.0020016823533648247
2019-01-01,RANGING,0.9391808645169593,0.00013148056909236447,0.0606876549136507
2019-01-02,HIGH_VOL,0.010503757956219545,1.0951132359013075e-05,0.9894852909110422
2019-01-03,HIGH_VOL,0.0005549611909681198,2.1117995102519123e-07,0.9994448276288281
2019-01-04,HIGH_VOL,0.00970199917481742,8.833052461787916e-06,0.9902891677731164
2019-01-07,HIGH_VOL,0.013724926979557125,1.5600714946579176e-05,0.9862594723048492
2019-01-08,HIGH_VOL,0.012261709700525788,9.794705805054557e-06,0.9877284955932134
2019-01-09,HIGH_VOL,0.006912144541757513,6.567563883902991e-06,0.9930812878938031
2019-01-10,HIGH_VOL,0.00193458740486394,3.667903238772749e-06,0.9980617446924877
2019-01-11,HIGH_VOL,0.001444458582153792,9.185968165798858e-06,0.9985463554497853
2019-01-14,HIGH_VOL,0.0005475852942698027,1.0620073689628223e-05,0.9994417946326982
2019-01-15,HIGH_VOL,0.0002996762723994822,2.444536398455036e-06,0.999697879191591
2019-01-16,HIGH_VOL,0.000622399796498024,7.028453190663074e-06,0.9993705717494348
2019-01-17,HIGH_VOL,0.0010321209602214031,7.664302172143733e-06,0.9989602147367779
2019-01-18,HIGH_VOL,0.005008933452967485,1.0793583600551923e-05,0.9949802729628852
2019-01-21,HIGH_VOL,0.013562907480248602,1.9077359980112366e-05,0.9864180151588664
2019-01-22,HIGH_VOL,0.02435037047311019,2.2686247002496238e-05,0.975626943279365
2019-01-23,HIGH_VOL,0.041625380491555834,2.4322586047264223e-05,0.958350296922458
2019-01-24,HIGH_VOL,0.06281946292540858,1.6689868074873017e-05,0.9371638472059162
2019-01-25,HIGH_VOL,0.06529587280084828,3.3362005092389984e-06,0.9347007909991953
2019-01-28,HIGH_VOL,0.07785549044177772,5.409204858313393e-06,0.9221391003532625
2019-01-29,HIGH_VOL,0.1710974470984103,5.0017949560197296e-05,0.8288525349511878
2019-01-30,HIGH_VOL,0.37526604543972947,0.00010193391813497502,0.6246320206425908
2019-01-31,RANGING,0.9500942413965375,3.335763485508521e-05,0.049872400968160695
2019-02-01,RANGING,0.9966834472967694,4.536219219933256e-06,0.0033120164846250962
2019-02-04,RANGING,0.9993846653698362,3.6662954962194016e-06,0.0006116683351224244
2019-02-05,RANGING,0.9999052832702666,2.0788595672174085e-06,9.263786963187026e-05
2019-02-06,RANGING,0.9999419838663736,2.1103237376874896e-06,5.5905809098898036e-05
2019-02-07,RANGING,0.9999766857770974,1.735837466675785e-06,2.1578386090175553e-05
2019-02-08,RANGING,0.9999744982665411,2.6949271390165545e-06,2.2806806212490463e-05
2019-02-11,RANGING,0.9999872218466094,1.6340547789799307e-06,1.1144097705155038e-05
2019-02-12,RANGING,0.999987169373075,1.7087874389006495e-06,1.1121838701227555e-05
2019-02-13,RANGING,0.9999825694131066,2.056203178639105e-06,1.5374384449104498e-05
2019-02-14,RANGING,0.9999662793735576,3.154827919884264e-06,3.056579805889219e-05
2019-02-15,RANGING,0.9999809642242439,3.716875740992361e-06,1.5318900433363242e-05
2019-02-18,RANGING,0.9999659198424818,8.030953085440862e-06,2.6049204211154335e-05
2019-02-19,RANGING,0.9999740619003877,5.953216102140388e-06,1.9984883372686287e-05
2019-02-20,RANGING,0.9999774322295681,5.950110824417637e-06,1.661765974269551e-05
2019-02-21,RANGING,0.9999655906948883,8.4712726324243e-06,2.5938032443208806e-05
2019-02-22,RANGING,0.9999772826101636,7.379218548714631e-06,1.5338171148629575e-05
2019-02-25,RANGING,0.9999854454221887,6.676287722809106e-06,7.878290354733822e-06
2019-02-26,RANGING,0.999989886999379,4.526049331552093e-06,5.586952038747857e-06
2019-02-27,RANGING,0.9999912863893238,3.2496645563503732e-06,5.463946699386436e-06
2019-02-28,RANGING,0.9999896988395787,3.1562972513143683e-06,7.144863608182563e-06
2019-03-01,RANGING,0.9999890542566084,3.3944218847060175e-06,7.551322295454676e-06
2019-03-04,RANGING,0.9999853489789599,3.488016068286539e-06,1.1163005022734576e-05
2019-03-05,RANGING,0.9999889836405773,3.3925042107798225e-06,7.6238546065592025e-06
2019-03-06,RANGING,0.9999734697766635,4.412016869405517e-06,2.2118205824682636e-05
2019-03-07,RANGING,0.9987550036005395,1.6480251498251476e-05,0.0012285161470688118
2019-03-08,RANGING,0.9979106555004497,2.9757435681308633e-05,0.0020595870641331483
2019-03-11,RANGING,0.9999413918871469,9.471264133973148e-06,4.9136848388544596e-05
2019-03-12,RANGING,0.999983714751399,7.1830918514061244e-06,9.102156429561074e-06
2019-03-13,RANGING,0.9999854373514502,6.737060460599407e-06,7.825587347660175e-06
2019-03-14,RANGING,0.9999882027918942,4.834280678571598e-06,6.9629275375356375e-06
2019-03-15,RANGING,0.9999724094454933,4.609938757821674e-06,2.2980615989983316e-05
2019-03-18,RANGING,0.9981464136096702,2.2245425011533147e-05,0.001831340965233783
2019-03-19,RANGING,0.9999625111437618,6.6102945840120405e-06,3.087856153559077e-05
2019-03-20,RANGING,0.9999856431944095,5.555648452923115e-06,8.80115703083654e-06
2019-03-21,RANGING,0.9998243026954685,6.457688917598178e-06,0.00016923961605172004
2019-03-22,RANGING,0.9992090026307533,1.0078928559363742e-05,0.0007809184402838812
2019-03-25,RANGING,0.9998382706936957,5.945418687903011e-06,0.00015578388676355318
2019-03-26,RANGING,0.9999745917511217,4.152125487209007e-06,2.125612338029789e-05
2019-03-27,RANGING,0.999975732121832,4.907787852866743e-06,1.9360090527318925e-05
2019-03-28,RANGING,0.9999717266523233,7.56495597236405e-06,2.070839153472578e-05
2019-03-29,RANGING,0.9999525537710897,1.548171678720834e-05,3.196451268424262e-05
2019-04-01,RANGING,0.9999260180476477,2.7890943686195467e-05,4.609100885892043e-05
2019-04-02,RANGING,0.9999062376186126,4.454746843264111e-05,4.9214912918565843e-05
2019-04-03,RANGING,0.999913071098985,3.9298943628364706e-05,4.762995703292785e-05
2019-04-04,RANGING,0.9999345502938668,2.8486445711387968e-05,3.6963259917113696e-05
2019-04-05,RANGING,0.9999729972085898,1.720275309488022e-05,9.800039134218148e-06
2019-04-08,RANGING,0.9999804938371922,1.0170826025714025e-05,9.335336083203449e-06
2019-04-09,RANGING,0.999985050081588,6.989028499511915e-06,7.960889804935969e-06
2019-04-10,RANGING,0.9999881099135763,5.178398424178428e-06,6.711687513310705e-06
2019-04-11,RANGING,0.9999871508287161,5.716309249163601e-06,7.13286158863492e-06
2019-04-12,RANGING,0.9999885714985836,3.3893907098675834e-06,8.039110914190215e-06
2019-04-15,RANGING,0.999981970103104,4.62524904546947e-06,1.34046474353419e-05
2019-04-16,RANGING,0.9999817192326401,4.5483469902022415e-06,1.373242007079509e-05
2019-04-17,RANGING,0.9999901377736674,2.436873719634484e-06,7.425352761493516e-06
2019-04-18,RANGING,0.9999853592560994,3.01602506658446e-06,1.1624719033845215e-05
2019-04-19,RANGING,0.9999549522196088,7.625800745873724e-06,3.742197906202779e-05
2019-04-22,RANGING,0.9999818304272549,6.889902826205453e-06,1.1279669297184838e-05
2019-04-23,RANGING,0.9999815962439276,5.134495552774036e-06,1.3269260894235538e-05
2019-04-24,RANGING,0.9999861125852723,6.017157927358357e-06,7.870256918286871e-06
2019-04-25,RANGING,0.9999675850955603,8.565044670867071e-06,2.3849860140072667e-05
2019-04-26,RANGING,0.9999899697407356,5.459393669474249e-06,4.570866294546466e-06
2019-04-29,RANGING,0.9999850974764685,9.373036880366462e-06,5.52948610880067e-06
2019-04-30,RANGING,0.9999887416230946,6.050859925304943e-06,5.207517103534757e-06
2019-05-01,RANGING,0.9999900688855825,4.9808096073001474e-06,4.95030421889072e-06
2019-05-02,RANGING,0.9999908775350838,4.720354959453627e-06,4.402110606088119e-06
2019-05-03,RANGING,0.9999893445714576,5.026809748627073e-06,5.628617991261457e-06
2019-05-06,RANGING,0.9999865039609496,7.382727684541674e-06,6.11331220937006e-06
2019-05-07,RANGING,0.99999027544617,5.523549721666417e-06,4.201004375278776e-06
2019-05-08,RANGING,0.9999869975480984,7.160467154430423e-06,5.841985269640969e-06
2019-05-09,RANGING,0.9999808210143066,5.39201130759274e-06,1.3786974792479488e-05
2019-05-10,RANGING,0.9999901919735615,4.280870650315728e-06,5.527155881066146e-06
2019-05-13,RANGING,0.9999897534814589,4.291289280537893e-06,5.955228415002184e-06
2019-05-14,RANGING,0.9999879796663972,4.4119704976955e-06,7.608363639235748e-06
2019-05-15,RANGING,0.999989216412295,3.9646076633400775e-06,6.818980129067805e-06
2019-05-16,RANGING,0.9999878822825179,4.077633431240918e-06,8.040083592494329e-06
2019-05-17,RANGING,0.9999834324015879,7.06512999710905e-06,9.5024675417348e-06
2019-05-20,RANGING,0.9999849267632336,7.173452928450608e-06,7.899784722112989e-06
2019-05-21,RANGING,0.9999876493383089,6.189206826357079e-06,6.161455011383041e-06
2019-05-23,RANGING,0.999983623763397,7.95385340757321e-06,8.422383846522077e-06
2019-05-24,RANGING,0.9999771066869776,1.4913823359860017e-05,7.979489574030473e-06
2019-05-27,RANGING,0.9999775534406559,1.4655607833078249e-05,7.79095137568972e-06
2019-05-28,RANGING,0.9999790721820153,1.3913625300097526e-05,7.014192670973447e-06
2019-05-29,RANGING,0.9999754354555419,1.65629830655228e-05,8.001561902777364e-06
2019-05-30,RANGING,0.9999708951397254,2.1638950034059832e-05,7.4659107620316424e-06
2019-05-31,RANGING,0.9999728902621825,1.90651063713249e-05,8.0446318520284e-06
2019-06-03,RANGING,0.9999706592909947,1.790514188020458e-05,1.1435567618643267e-05
2019-06-04,RANGING,0.9999515017326417,1.66099594430444e-05,3.188830738915158e-05
2019-06-05,RANGING,0.9999831513160329,8.265013326571869e-06,8.583669986938483e-06
2019-06-06,RANGING,0.9999582494986575,1.1603288688407266e-05,3.014721338532584e-05
2019-06-07,RANGING,0.9998803842595338,1.9624566525752356e-05,9.999117364910832e-05
2019-06-10,RANGING,0.9999845134151216,8.664455147409879e-06,6.822130179412529e-06
2019-06-11,RANGING,0.9999829317240801,1.0947464077951148e-05,6.120811102272801e-06
2019-06-12,RANGING,0.9999847002788456,1.0783972422060235e-05,4.515747910727477e-06
2019-06-13,RANGING,0.9999859981160463,9.19885623215045e-06,4.803028310507668e-06
2019-06-14,RANGING,0.99998043135067,7.706075312630996e-06,1.1862574437905484e-05
2019-06-17,RANGING,0.9999795960183099,6.899976178629913e-06,1.3504005850498107e-05
2019-06-18,RANGING,0.9999880700454414,4.599614822150685e-06,7.330339349387965e-06
2019-06-19,RANGING,0.9999896489670421,4.631573037227674e-06,5.719459019560013e-06
2019-06-20,RANGING,0.9999782437100503,4.516103334112423e-06,1.7240186583100696e-05
2019-06-21,RANGING,0.9999816294380548,4.535241144854873e-06,1.3835320960598662e-05
2019-06-24,RANGING,0.9998313291600703,1.5247924256124609e-05,0.00015342291551350128
2019-06-25,RANGING,0.9999712379729285,1.1574484461368764e-05,1.718754264640076e-05
2019-06-26,RANGING,0.9999762668591407,1.1206619958405266e-05,1.252652106788758e-05
2019-06-27,RANGING,0.9999660849592691,1.7141358042675465e-05,1.6773682753175133e-05
2019-06-28,RANGING,0.9999577050870937,2.201128571951709e-05,2.0283627598500345e-05
2019-07-01,RANGING,0.9999760057185209,1.0078948959140057e-05,1.3915333428807732e-05
2019-07-02,RANGING,0.9999489844111283,8.516071981979792e-06,4.2499517416221563e-05
2019-07-03,RANGING,0.9999760701273922,6.4495247405832485e-06,1.7480348293318674e-05
2019-07-04,RANGING,0.9999682088306492,6.777457888936302e-06,2.5013711862939603e-05
2019-07-05,RANGING,0.9999694027271181,3.80997385303562e-06,2.6787298703329608e-05
2019-07-08,RANGING,0.9999731933522158,4.959112281654254e-06,2.1847534850198797e-05
2019-07-09,RANGING,0.9999780051693603,6.279075055273594e-06,1.5715754814507713e-05
2019-07-10,RANGING,0.9999854796423389,3.216116147684477e-06,1.130424229248728e-05
2019-07-11,RANGING,0.9999816563003973,2.9627511673214793e-06,1.538094806064119e-05
2019-07-12,RANGING,0.9999811026830911,3.195495116418343e-06,1.5701821584672396e-05
2019-07-15,RANGING,0.99998448020089,2.947892568613301e-06,1.2571907402059082e-05
2019-07-16,RANGING,0.9999878540812482,1.9319170961334647e-06,1.0214000785944683e-05
2019-07-17,RANGING,0.9999808954259197,2.6947867175879726e-06,1.640978743619266e-05
2019-07-18,RANGING,0.9999881287744533,2.2785458417729646e-06,9.592679931490265e-06
2019-07-19,RANGING,0.9999895010902022,1.7400581975440435e-06,8.758851154790268e-06
2019-07-22,RANGING,0.9999700680041764,6.350522827281422e-06,2.358147295069314e-05
2019-07-23,RANGING,0.9999867375833659,3.0545615623158697e-06,1.0207855940057971e-05
2019-07-24,RANGING,0.9999753708921012,5.327466302358394e-06,1.9301641126849093e-05
2019-07-25,RANGING,0.99996905565643,3.5730539210409754e-06,2.7371290108892952e-05
2019-07-26,RANGING,0.9999880134937371,3.7297402229534733e-06,8.256765606551638e-06
2019-07-29,RANGING,0.9999881565701009,4.015728407423202e-06,7.827700758909426e-06
2019-07-30,RANGING,0.9999841668212134,6.118351388044975e-06,9.714826934122263e-06
2019-07-31,RANGING,0.9999864984258395,4.6900484900686346e-06,8.811524895462753e-06
2019-08-01,RANGING,0.9999062983489759,7.815457280281832e-06,8.588619431697963e-05
2019-08-02,RANGING,0.9999534463345224,4.090808796652716e-06,4.246285700450602e-05
2019-08-05,RANGING,0.9972729856235631,1.4481005862410044e-05,0.0027125333704234728
2019-08-06,RANGING,0.9648991268012423,2.5238525577505336e-05,0.03507563467229172
2019-08-07,RANGING,0.9986316192471754,6.051217938504372e-06,0.0013623295347185364
2019-08-08,RANGING,0.9998808201846784,4.4100611738029246e-06,0.00011476975382552217
2019-08-09,RANGING,0.999961733102335,3.859363535856017e-06,3.44075342530952e-05
2019-08-12,RANGING,0.9999752512110103,1.882975084355087e-06,2.2865813012055325e-05
